presion_aceite,voltaje_bateria,voltaje_alternador,temp_vacio,temp_carga,nivel_refrigerante
4.07,11.11,13.57,118.8,77.29,1
9.14,11.07,14.97,67.82,86.0,1
4.53,13.03,14.21,75.53,83.99,1
4.41,13.38,14.92,72.71,86.27,1
1.25,6.26,13.65,72.65,87.3,1
5.72,11.72,17.72,53.13,79.23,1
3.09,11.3,14.12,75.62,83.02,1
3.81,12.98,13.82,70.36,80.03,1
7.55,13.14,19.22,112.48,76.73,0
4.1,17.96,13.53,39.68,82.49,1
6.89,13.4,13.73,55.72,76.6,1
3.11,10.65,13.29,53.39,75.17,1
5.37,15.25,12.16,64.47,83.78,1
2.36,11.46,12.83,58.58,76.65,1
3.68,13.05,12.26,46.69,76.37,1
6.55,10.2,17.09,71.1,71.04,0
1.55,10.26,15.47,58.59,86.51,1
5.97,12.76,15.36,72.76,82.25,1
0.98,14.68,14.6,64.94,96.31,1
6.0,13.75,14.18,52.35,73.57,1
3.4,7.41,12.12,22.63,126.59,1
2.14,11.09,12.88,57.2,83.73,1
5.44,14.66,12.12,68.12,82.94,1
2.83,12.85,15.4,74.21,120.55,1
1.67,7.85,8.44,73.81,80.76,1
5.7,10.64,13.93,68.02,79.99,1
5.7,8.12,12.75,62.83,78.29,1
4.66,7.27,18.22,89.69,71.55,1
3.09,15.47,15.21,58.35,127.97,1
2.32,12.21,12.35,61.35,73.93,1
5.36,12.58,15.27,71.77,76.46,1
6.06,13.34,15.53,73.85,89.4,1
4.65,12.99,13.59,66.53,89.27,1
3.43,9.29,15.39,74.82,70.32,1
3.45,12.37,14.87,59.41,86.27,1
1.34,13.3,15.72,36.59,129.75,0
4.09,12.44,15.72,75.47,73.48,0
6.76,9.32,15.35,50.22,89.5,1
5.29,11.83,14.57,30.07,73.6,1
2.72,10.46,11.8,57.61,57.42,1
4.02,16.0,17.74,95.69,87.6,0
4.37,12.36,13.18,72.57,71.78,1
6.1,13.04,13.93,71.48,93.5,1
5.93,12.36,13.37,60.0,85.32,1
5.29,12.96,14.71,71.25,75.96,1
4.4,12.99,12.36,50.58,84.7,1
2.38,10.6,14.14,61.91,97.45,1
3.58,12.28,14.78,73.11,77.88,1
6.66,12.79,12.95,54.21,80.32,1
4.34,10.53,12.67,54.59,76.54,0
2.94,10.23,15.2,74.24,71.43,1
4.83,11.91,12.66,65.3,72.12,1
3.65,7.44,15.45,59.15,75.81,1
6.66,12.1,13.2,71.32,83.33,1
5.22,12.21,15.8,67.13,77.88,1
2.73,10.77,13.14,70.92,84.33,1
3.74,11.61,15.84,64.31,89.66,1
5.21,13.08,15.82,55.42,84.34,1
3.16,11.92,14.44,61.35,60.53,1
4.78,13.54,12.9,96.79,82.2,1
0.71,12.3,15.84,60.8,114.2,0
4.55,12.9,13.29,50.54,89.32,1
6.61,12.68,13.07,73.07,81.36,1
2.37,17.38,14.93,52.65,81.5,1
4.37,12.44,14.89,33.88,76.45,1
6.35,10.27,14.14,75.51,85.85,1
3.54,13.88,14.55,57.53,74.48,1
6.22,11.63,18.58,75.83,80.25,1
6.49,11.03,12.8,53.53,75.34,1
2.8,6.18,8.19,108.64,71.4,0
3.73,11.06,12.34,64.69,80.86,1
6.76,10.16,15.88,52.78,80.98,0
5.8,11.0,13.42,69.45,83.19,1
5.44,12.96,13.76,72.74,97.3,1
4.67,12.33,14.15,53.64,71.1,1
2.93,10.41,13.61,63.31,79.39,1
9.92,6.23,16.89,72.39,71.0,1
2.41,10.54,14.45,63.39,79.69,1
4.98,12.69,15.37,53.28,89.81,1
5.46,13.55,15.44,71.86,46.11,1
2.16,12.43,9.91,56.12,87.25,1
3.95,10.68,12.18,58.7,79.71,1
6.1,14.55,14.31,61.4,72.95,1
5.4,10.57,14.92,67.6,89.41,1
3.02,10.36,12.78,71.22,111.58,1
2.63,11.32,13.57,70.45,71.21,0
2.7,11.2,14.23,60.03,83.11,1
2.64,6.28,18.02,61.9,73.22,1
4.66,10.89,13.83,70.12,60.5,1
3.66,12.77,18.46,58.16,73.29,0
6.21,12.07,15.77,61.04,94.49,1
9.93,10.45,13.13,67.17,77.77,1
6.68,17.1,9.6,66.21,57.8,0
2.81,13.68,13.64,23.85,70.49,1
1.76,11.73,13.26,58.02,80.36,1
6.41,11.33,13.13,69.27,79.29,1
8.29,11.15,12.19,60.52,77.63,1
2.19,10.42,10.91,59.06,84.05,1
9.77,10.77,16.26,104.79,56.15,1
5.54,13.16,13.15,68.84,72.27,1
6.15,11.54,14.56,64.25,86.67,1
3.05,12.9,14.67,60.4,75.05,1
5.75,13.32,13.27,62.05,70.91,1
5.45,14.73,13.23,58.25,87.91,1
2.59,12.09,10.93,112.83,85.0,0
2.99,10.94,14.82,35.03,84.19,1
3.35,11.92,13.88,69.08,88.38,1
3.58,11.34,12.67,55.31,84.06,1
2.19,12.43,12.37,40.0,86.82,1
4.32,10.5,15.04,63.13,73.49,1
4.73,9.61,14.44,55.99,73.35,1
6.22,10.87,13.96,38.91,83.41,1
4.21,13.65,15.9,59.66,88.87,1
1.3,6.57,13.11,70.03,101.54,1
3.51,11.36,16.35,73.1,88.09,1
5.05,10.39,13.39,56.94,89.43,1
6.07,12.06,14.13,61.12,66.24,1
6.63,10.72,12.49,55.01,86.47,1
6.0,15.81,13.82,68.92,77.72,1
0.59,13.65,10.17,67.85,83.94,1
4.8,11.43,13.28,67.39,83.34,1
2.36,10.15,15.09,52.74,123.69,1
3.07,13.45,12.61,52.79,66.39,1
5.75,11.04,14.29,53.78,109.19,1
1.23,10.95,13.93,71.24,80.4,1
6.26,13.03,14.17,110.69,81.7,1
0.52,12.08,14.49,59.74,72.23,1
5.25,12.85,8.56,71.39,86.42,1
3.28,10.61,14.52,55.3,120.95,1
3.57,12.65,12.73,49.52,71.05,1
4.05,11.22,11.46,59.9,84.59,1
6.51,12.3,13.44,58.62,76.5,0
5.52,12.26,14.02,62.48,87.55,1
4.66,11.22,12.23,51.8,84.62,1
2.14,13.38,13.36,108.82,44.1,1
3.44,14.35,13.36,65.37,84.44,1
1.27,17.61,12.6,89.99,76.96,1
6.21,10.29,13.7,52.55,81.61,1
9.84,11.28,12.35,56.51,81.68,1
5.89,6.76,19.27,91.44,73.47,1
4.45,12.94,14.71,69.09,80.98,1
5.55,12.38,12.37,66.05,85.5,1
8.66,9.25,12.33,90.31,82.39,1
4.86,13.04,15.22,61.98,119.3,1
5.87,17.47,10.26,113.45,60.19,1
6.36,8.98,13.83,64.05,98.51,0
3.61,12.77,12.59,59.97,76.74,1
6.53,11.53,14.09,60.16,127.97,1
6.39,11.18,14.81,61.13,85.95,1
6.64,10.42,12.93,75.61,82.93,1
6.58,11.34,13.49,54.51,80.18,1
3.57,12.81,13.85,58.4,79.0,1
3.53,11.6,12.51,62.6,78.54,1
2.9,11.86,12.35,67.17,74.6,1
6.45,11.4,12.29,65.64,79.34,1
4.07,11.37,15.48,55.84,87.32,1
6.04,13.42,15.55,61.35,75.44,1
4.41,10.15,13.5,50.9,81.14,1
4.21,12.2,13.76,52.69,76.48,1
4.78,11.23,15.36,61.25,85.94,1
5.98,12.23,15.19,63.92,78.95,1
3.73,13.34,13.93,60.14,71.33,1
3.46,12.33,12.59,63.97,88.07,0
5.17,12.48,13.66,75.63,74.61,1
2.29,12.59,15.03,73.37,86.5,1
5.05,12.73,14.89,51.72,104.0,1
2.92,10.38,14.86,65.47,76.22,1
6.21,11.16,14.51,70.02,72.01,1
1.05,6.93,14.85,69.41,89.52,1
3.31,17.23,12.64,60.59,77.95,1
5.05,11.74,15.13,51.73,83.27,1
5.19,11.26,17.17,56.49,87.86,1
0.96,12.22,15.71,32.37,81.95,1
9.26,11.57,12.55,71.11,74.33,1
5.35,12.2,12.98,57.3,72.69,1
7.23,13.34,12.28,49.41,94.59,1
6.0,11.1,13.75,58.17,84.37,1
3.3,11.31,15.41,75.58,85.25,1
3.13,12.17,11.87,61.54,84.41,1
2.5,13.66,13.37,52.21,77.21,1
1.69,17.16,15.59,57.15,73.37,1
5.85,13.25,13.82,73.58,71.81,1
6.22,13.82,14.58,54.48,86.46,1
5.79,11.72,15.13,75.63,119.79,1
4.17,10.55,13.36,59.94,82.31,0
3.24,12.59,15.31,74.8,87.49,1
5.9,13.29,13.26,75.46,82.1,1
4.25,14.46,10.31,25.68,78.51,1
2.13,11.29,13.84,55.23,76.33,0
6.78,13.31,15.18,67.48,88.88,1
5.1,13.19,13.62,73.79,73.83,1
0.65,10.48,10.36,33.07,72.77,1
3.37,13.88,12.71,69.52,78.28,1
4.51,12.13,10.9,70.97,84.84,1
6.63,10.5,14.02,73.29,75.08,1
3.29,16.1,14.51,28.32,62.03,1
7.99,12.31,13.42,63.06,88.65,1
4.51,13.71,13.3,82.18,76.61,1
5.73,11.48,13.86,72.11,82.13,1
4.12,11.76,15.78,70.2,76.01,1
4.74,10.44,14.05,70.36,81.65,1
4.8,13.1,13.81,66.52,87.99,1
1.1,16.71,19.76,80.34,86.17,1
3.32,12.2,14.17,59.61,125.33,1
1.57,10.72,13.85,26.73,88.88,1
5.57,10.26,12.52,66.22,56.56,1
2.79,11.18,12.97,57.16,43.26,1
1.73,15.04,12.62,53.36,121.37,1
3.39,13.48,12.84,62.18,74.2,1
2.33,13.37,15.52,38.93,82.56,1
1.14,12.51,15.19,74.24,72.38,1
2.23,12.39,12.95,50.61,72.23,1
8.25,12.32,13.81,22.63,87.73,1
6.12,13.5,14.76,51.86,70.3,1
4.04,10.21,15.62,54.38,70.87,1
3.22,5.53,18.18,61.74,88.42,1
5.64,13.65,13.94,69.97,74.97,1
3.6,11.96,12.99,65.44,78.83,1
2.43,11.35,15.7,72.3,79.68,1
3.53,12.5,14.34,50.88,85.79,1
4.9,10.77,12.4,69.75,75.81,1
0.98,5.28,10.86,51.86,79.13,1
6.23,13.57,17.49,100.07,99.7,1
4.09,12.29,13.0,64.58,80.38,0
4.56,11.5,11.26,52.16,73.32,1
6.44,10.79,15.86,53.04,85.44,1
3.08,11.96,13.69,72.35,73.74,1
6.45,10.54,12.69,64.29,80.03,1
6.33,9.34,9.13,39.78,73.66,1
7.37,13.53,13.36,81.23,89.08,1
5.07,10.14,12.93,40.72,73.24,1
2.14,11.44,13.46,58.82,89.43,1
5.05,10.26,14.18,55.26,78.89,1
5.66,11.13,14.01,69.72,96.55,1
4.46,10.56,9.56,73.64,73.53,1
3.99,11.23,12.58,67.46,88.63,1
4.89,11.36,14.51,67.31,72.52,1
3.02,13.72,14.53,72.66,72.51,1
8.72,11.02,13.03,59.55,88.51,1
3.81,13.48,14.53,63.15,44.04,1
3.62,6.56,14.06,59.45,82.52,1
2.22,10.81,15.7,63.02,72.44,1
4.57,12.14,12.37,52.79,70.46,1
2.41,15.13,13.08,58.38,75.56,1
1.47,13.42,8.0,56.33,81.91,1
6.72,12.0,12.14,52.3,70.28,1
9.4,12.46,18.91,69.35,68.25,1
2.78,12.66,14.39,70.91,86.52,1
6.26,8.77,13.59,66.21,85.3,1
4.73,10.68,15.81,58.66,82.74,1
5.11,12.73,13.23,74.46,73.77,1
4.12,13.01,12.47,60.87,89.25,1
6.88,10.34,12.93,89.09,86.05,1
7.62,8.66,9.07,68.34,86.87,1
2.19,13.36,13.22,109.99,80.1,1
6.61,12.38,13.19,82.56,81.88,1
5.88,10.96,14.01,62.26,78.29,1
3.16,7.3,14.65,61.57,109.18,1
1.54,12.62,17.1,59.77,83.39,1
5.01,10.98,14.88,70.53,84.72,0
0.66,13.75,14.23,69.77,70.58,1
6.05,13.06,15.88,96.79,87.68,1
4.8,13.37,14.77,55.37,70.46,1
6.31,13.84,12.92,61.69,81.19,1
5.39,10.23,13.58,61.51,83.12,1
3.31,11.53,13.95,93.59,70.28,1
4.7,11.86,13.59,69.15,88.53,0
3.23,12.83,15.27,67.33,79.9,1
3.38,13.25,12.99,74.54,72.18,1
6.18,13.75,14.58,70.71,85.05,1
8.21,10.88,15.5,50.42,73.62,0
9.4,10.67,12.13,52.5,52.44,1
2.17,12.96,15.81,63.97,78.47,1
6.76,10.43,14.91,72.59,109.35,1
9.24,17.35,16.69,57.99,81.97,1
5.31,11.5,15.9,65.5,89.0,1
5.28,14.78,15.77,61.7,80.62,1
3.99,13.72,15.43,72.36,86.98,1
6.25,12.2,14.01,87.43,77.57,1
3.14,11.85,13.24,59.11,87.63,1
5.22,12.92,9.35,119.86,42.47,0
2.15,10.42,14.64,61.26,93.91,1
3.43,12.78,15.64,51.9,75.76,1
6.53,13.82,15.17,60.35,80.26,1
0.9,11.66,14.19,57.73,78.12,1
3.89,10.15,15.53,59.52,73.23,1
1.64,9.52,11.33,63.93,99.66,1
4.09,10.67,12.54,61.83,70.2,1
6.17,10.21,12.81,56.77,86.49,1
3.44,12.73,12.3,53.53,75.75,1
5.66,12.18,15.84,67.86,86.53,1
5.57,13.62,10.06,58.58,62.17,1
9.97,10.73,15.46,53.94,80.63,0
2.76,8.79,12.16,59.49,84.67,1
2.6,12.59,13.16,60.05,87.37,1
5.45,10.3,12.37,54.61,73.05,1
2.11,13.05,13.01,75.17,72.56,1
6.47,11.33,15.12,62.83,94.78,1
5.94,10.51,14.36,54.02,87.12,1
2.88,13.06,15.3,76.93,76.12,1
6.74,12.03,14.37,50.62,87.58,1
6.42,13.18,15.13,117.84,108.74,0
2.77,12.5,12.18,53.99,83.28,0
4.08,13.75,15.4,62.15,72.53,1
2.67,13.39,15.86,51.18,85.07,1
2.94,12.23,12.6,71.21,86.41,1
3.68,10.33,12.17,59.96,71.09,1
9.63,12.76,13.94,64.57,71.78,1
6.72,11.86,15.05,59.41,88.35,1
2.11,16.87,13.01,86.55,57.35,1
2.54,10.44,12.58,61.42,126.27,1
5.49,11.37,8.73,66.14,73.39,1
6.5,12.52,15.08,53.92,83.85,1
3.8,12.53,15.39,73.5,89.02,1
2.8,15.96,14.27,73.89,80.36,1
3.21,7.93,12.48,39.34,82.12,1
5.9,11.27,14.87,56.8,75.06,1
4.45,7.33,19.21,41.46,62.62,1
3.2,12.79,14.75,36.81,81.74,1
2.5,11.28,13.03,67.32,72.33,1
5.61,11.65,14.38,51.94,89.28,1
3.6,11.49,13.3,69.59,84.34,1
6.63,13.1,15.66,75.38,71.93,1
5.73,13.62,13.99,59.33,119.28,1
3.23,13.56,8.02,63.83,83.6,1
4.24,12.54,13.86,62.58,74.04,1
3.07,15.36,13.17,53.07,82.05,1
4.5,12.37,18.98,33.67,118.23,1
5.6,10.73,14.0,70.37,74.44,1
5.19,13.3,13.47,74.49,79.17,1
6.77,12.99,15.45,66.2,75.35,1
2.34,9.67,9.55,59.49,72.45,1
4.5,11.77,15.81,75.78,65.84,1
0.73,6.66,17.9,52.48,84.59,1
4.92,11.19,14.59,71.59,70.65,1
5.48,10.1,14.22,45.28,71.84,0
2.93,13.07,15.38,25.5,45.15,1
4.75,12.68,11.76,66.75,88.72,1
1.18,10.78,16.65,63.67,49.12,1
2.99,12.2,13.13,50.9,83.65,1
7.34,12.86,14.8,68.01,82.94,1
4.99,13.21,13.54,75.8,81.85,1
3.55,12.15,15.01,54.73,69.22,1
2.73,12.21,15.08,71.09,82.69,1
4.56,12.93,14.79,71.21,85.15,1
2.53,12.69,13.82,81.91,83.82,1
3.83,13.17,12.89,72.63,81.94,1
4.13,10.89,14.15,26.79,81.96,0
5.14,11.13,16.47,66.54,80.94,1
4.9,12.13,13.65,73.27,72.49,1
4.21,11.88,18.57,51.56,89.32,1
8.22,11.0,19.53,89.01,46.27,1
4.99,12.31,13.95,58.14,75.61,1
3.34,11.95,12.69,51.16,70.86,1
2.42,10.92,13.9,55.37,87.63,1
7.5,10.31,12.43,73.99,83.99,1
6.33,12.63,18.77,67.94,79.75,1
5.56,10.39,15.39,69.53,71.21,1
4.4,12.19,14.24,52.91,74.53,0
6.22,11.67,12.77,55.69,73.79,1
1.05,12.83,10.23,50.5,71.51,1
3.47,10.97,13.35,68.41,78.28,1
2.44,10.91,16.62,67.62,117.63,0
6.04,13.77,13.48,75.28,80.36,1
4.9,11.01,12.65,66.77,50.72,1
3.41,12.24,13.25,67.06,72.17,1
6.68,10.67,13.31,50.27,76.65,1
2.28,13.45,14.22,70.63,85.28,1
9.17,10.19,14.14,56.76,89.13,1
4.18,12.61,13.01,70.14,72.14,1
2.11,12.55,13.8,65.91,73.57,1
5.66,10.82,12.73,71.51,78.05,1
8.87,12.41,9.69,60.75,70.45,1
5.0,11.97,13.69,68.06,88.16,1
4.93,11.64,13.8,74.99,79.32,1
5.61,13.28,15.26,67.15,85.7,0
3.54,12.72,14.46,72.01,75.03,1
4.77,11.14,9.48,70.1,118.2,1
4.61,13.11,19.8,56.18,74.4,1
7.21,10.97,15.86,70.66,83.27,1
6.04,11.66,14.97,70.73,71.87,1
6.4,8.19,19.87,72.42,98.1,0
6.42,13.53,12.77,59.61,88.73,1
1.14,12.58,14.21,51.01,89.87,0
4.51,10.29,10.95,56.78,85.51,1
4.74,11.75,12.46,72.1,74.89,1
1.12,14.39,15.09,55.56,92.13,1
2.46,13.32,12.62,69.61,84.99,1
5.34,12.25,12.68,108.99,87.75,1
6.3,5.52,12.4,39.12,70.23,1
2.89,10.85,13.1,71.53,83.63,1
2.42,13.24,15.31,54.91,77.41,1
5.81,10.1,12.3,71.43,85.58,1
4.64,7.07,16.42,22.74,61.82,1
6.11,10.43,14.71,71.87,77.85,1
5.75,10.4,13.22,55.66,82.01,1
4.67,13.26,11.11,69.65,86.41,1
5.78,14.21,13.26,74.78,79.19,1
8.11,5.92,19.98,73.7,71.88,0
3.3,11.53,14.79,59.39,114.58,1
3.95,11.8,14.48,66.43,79.52,1
6.37,11.01,12.95,65.77,81.9,1
2.23,11.13,12.35,66.35,79.68,1
3.15,10.98,15.34,50.8,79.21,1
6.65,11.86,14.5,62.61,76.55,1
3.17,17.8,12.58,59.84,85.35,1
5.08,9.48,14.64,66.74,72.43,1
6.04,10.29,15.83,65.27,77.06,1
8.98,12.34,13.4,83.22,88.48,0
2.46,10.12,14.46,73.32,81.24,1
1.19,11.14,14.21,52.39,93.18,1
6.84,10.25,14.19,74.55,83.53,1
6.64,11.79,13.9,70.61,76.08,1
4.83,12.56,14.84,53.11,80.36,1
4.05,12.7,15.21,65.97,75.45,1
2.77,11.43,15.58,72.39,78.2,1
5.71,13.07,13.88,116.93,80.81,1
2.32,12.91,13.31,73.29,74.67,1
5.25,12.27,15.35,51.01,84.58,1
3.38,17.15,10.23,62.26,44.69,1
5.29,12.94,14.11,112.47,61.22,1
7.67,11.66,13.81,53.56,89.47,1
2.56,11.5,14.71,53.9,82.86,1
6.48,12.48,12.25,68.86,82.45,1
5.01,11.98,14.21,54.43,81.33,1
5.28,13.62,14.13,65.06,89.4,1
1.68,11.32,15.05,51.45,71.32,1
4.14,11.36,14.15,68.39,77.77,0
3.86,13.46,13.67,60.42,75.63,1
5.96,12.2,12.27,69.51,87.84,1
6.38,11.0,13.83,73.58,80.4,1
3.19,12.86,14.31,63.67,80.79,1
7.73,8.93,12.6,63.0,119.66,1
6.13,12.83,14.74,70.13,75.9,1
5.1,12.5,12.52,55.78,80.5,1
6.46,12.81,14.64,64.82,88.16,1
5.73,12.41,15.07,57.54,73.86,1
2.81,13.51,8.68,87.43,51.98,1
5.65,11.93,12.73,61.4,75.0,1
4.56,12.25,14.18,72.52,114.72,1
1.45,13.61,10.15,57.72,88.97,1
4.49,11.51,14.66,62.69,87.73,1
4.07,17.64,14.9,68.22,74.66,1
5.89,12.51,8.64,56.6,73.99,1
9.04,7.9,12.49,106.06,99.98,1
3.77,8.93,12.42,54.89,83.78,1
3.19,11.5,15.27,74.12,80.16,1
4.31,12.06,15.13,54.88,73.64,1
6.43,13.42,14.0,37.69,75.46,1
8.17,11.74,16.93,69.67,125.52,1
5.97,16.97,13.91,28.81,73.88,1
6.43,10.59,12.8,112.55,77.75,1
3.63,11.07,13.22,73.41,73.25,1
2.37,12.93,12.26,65.62,80.23,1
6.42,12.9,12.65,55.06,84.66,1
2.32,12.19,13.34,67.83,75.13,1
4.81,12.16,13.14,57.28,71.97,1
3.03,13.6,14.09,69.33,84.28,1
4.19,12.48,15.44,61.8,85.2,1
6.16,11.08,12.57,57.12,71.6,1
3.64,11.28,12.97,63.36,82.22,1
1.72,15.31,13.6,68.5,80.69,0
4.1,12.36,12.46,61.53,76.48,1
4.63,11.92,13.88,58.1,85.32,1
4.53,12.53,13.34,56.01,71.94,1
0.78,13.82,19.01,66.97,120.08,1
4.89,12.59,14.73,55.63,70.32,1
0.61,13.43,13.84,38.8,56.75,1
6.23,11.66,12.17,55.12,74.59,1
6.2,11.37,12.39,68.95,85.61,1
6.2,9.66,15.9,51.26,88.62,1
5.85,12.64,17.71,68.47,85.65,1
9.03,10.2,14.94,55.38,87.57,1
6.81,7.84,14.32,67.62,85.5,1
3.02,10.87,12.75,62.23,84.07,1
2.45,13.34,13.48,61.57,81.48,1
4.3,12.07,12.88,51.74,89.9,1
3.13,17.23,14.93,56.26,72.08,1
5.06,13.9,12.3,70.19,85.89,1
5.82,13.57,12.51,60.67,74.42,1
8.75,8.13,13.46,119.09,71.87,1
4.04,13.52,15.35,60.49,81.05,1
7.87,15.3,12.85,68.61,91.07,1
3.91,8.54,15.37,65.24,87.95,1
5.03,11.83,12.55,58.3,75.7,0
9.79,12.36,15.23,71.34,88.52,1
5.5,10.7,13.26,72.11,86.18,1
5.36,13.08,12.17,58.47,76.68,1
3.43,10.48,12.82,32.45,89.2,1
5.86,14.4,15.24,69.43,83.18,1
6.3,13.58,15.9,54.76,70.73,1
0.73,10.26,8.23,114.21,56.16,1
4.49,13.86,12.89,74.53,85.32,1
6.84,5.98,14.34,57.87,107.21,1
2.99,10.62,9.67,50.7,80.26,1
2.47,11.38,13.99,74.56,82.57,1
4.38,13.32,12.53,68.99,80.16,1
6.68,11.58,12.29,59.81,88.03,1
6.83,11.41,13.47,67.15,73.58,1
4.18,11.81,15.14,74.26,78.23,1
6.56,10.88,13.59,61.69,88.79,1
3.57,10.76,14.11,65.41,88.45,1
5.24,11.79,15.3,57.24,80.97,1
3.35,10.75,15.48,51.03,87.09,1
3.49,12.53,9.69,52.98,89.59,1
5.73,12.17,12.97,62.89,79.63,1
5.33,13.31,15.14,54.74,78.35,1
3.94,11.88,14.39,63.07,43.52,1
6.24,13.59,9.38,25.09,71.74,1
3.93,10.13,15.57,60.31,104.45,1
5.5,13.13,14.74,60.6,42.42,1
3.69,12.81,15.37,74.23,82.31,1
6.17,10.58,14.17,99.88,71.62,1
3.16,13.56,13.45,70.23,86.65,1
5.95,11.3,12.68,50.42,65.57,1
4.14,11.37,14.95,73.5,86.41,1
3.88,10.72,12.26,65.29,80.88,1
4.15,14.16,14.66,62.05,82.22,1
4.31,11.65,19.46,57.29,81.7,1
3.56,11.08,15.24,51.19,85.61,1
3.77,13.02,14.1,50.67,78.11,1
0.65,13.44,9.56,24.71,72.75,0
1.04,17.37,13.44,118.47,44.72,1
5.21,13.63,10.55,54.93,80.7,1
0.65,10.94,14.62,65.75,78.68,1
2.12,11.46,11.82,71.85,72.57,1
6.42,5.21,9.48,90.43,75.78,0
4.55,10.72,13.99,56.95,84.38,1
2.23,11.06,8.61,73.77,84.24,1
5.36,8.12,12.73,61.86,88.62,1
6.73,12.54,13.73,58.84,74.06,1
5.3,11.13,13.73,61.28,89.9,1
2.93,14.23,13.96,71.64,79.85,1
4.09,10.16,12.78,59.34,81.57,1
3.54,10.81,12.87,68.18,52.63,1
5.32,13.73,15.83,79.11,72.04,1
5.17,11.53,15.63,53.14,71.5,1
3.03,12.22,12.98,72.77,77.01,1
1.31,11.55,14.98,100.67,53.53,1
2.8,10.77,13.51,24.36,85.54,1
5.59,16.47,12.38,62.58,83.55,1
4.49,10.19,12.16,72.36,83.43,1
6.32,13.15,14.41,75.38,83.66,1
4.12,6.11,12.73,65.75,89.3,1
6.4,12.66,13.27,53.5,87.33,1
4.19,13.05,16.73,111.16,82.32,0
5.27,7.96,12.27,55.2,78.43,1
7.81,8.62,13.83,52.8,58.05,1
3.9,12.71,13.18,91.04,78.87,1
1.36,14.62,15.14,69.38,103.15,1
6.23,11.92,18.6,72.06,87.94,1
6.16,13.43,13.59,74.37,72.23,1
6.04,13.25,13.49,55.17,71.94,1
2.72,10.55,12.79,64.21,84.87,1
4.15,10.75,15.45,108.94,126.17,1
5.44,11.97,13.38,58.54,82.66,1
2.99,16.06,16.34,29.57,83.98,1
4.61,13.68,14.44,68.21,55.59,1
4.56,11.94,14.57,69.73,86.8,1
8.08,10.79,13.64,74.72,83.41,1
3.09,12.88,14.66,67.41,120.51,1
0.78,11.39,12.36,66.36,72.27,1
4.35,17.85,11.2,68.21,71.19,1
6.44,7.0,8.74,49.13,129.57,1
4.44,12.99,15.6,45.8,72.83,1
5.55,12.87,13.54,61.33,85.9,1
2.43,12.46,15.16,51.79,78.42,1
0.82,13.28,12.63,73.5,116.32,1
5.73,10.18,12.49,56.01,81.93,1
5.21,13.6,13.26,60.29,76.39,1
5.08,12.53,14.13,108.0,80.69,1
7.56,10.96,15.23,75.8,80.25,1
3.52,11.5,13.17,50.49,81.0,1
4.87,12.54,13.05,55.83,80.26,0
3.37,10.47,13.57,57.77,86.48,1
6.4,12.16,14.03,50.65,72.33,1
4.61,12.62,13.41,68.76,81.79,1
8.1,10.1,13.5,75.64,63.83,1
5.14,12.55,15.15,58.52,70.9,1
6.73,5.95,13.44,25.56,77.76,0
3.35,13.7,13.93,64.65,82.71,1
3.0,17.03,11.39,57.42,115.1,1
1.21,13.83,13.71,68.86,83.88,1
2.4,10.27,12.65,93.62,71.82,1
4.19,13.65,15.72,68.54,76.0,1
5.17,12.58,14.29,58.58,82.91,1
9.33,11.31,14.69,61.5,71.83,1
5.56,12.34,14.47,62.11,71.61,1
2.21,11.61,13.31,49.66,78.78,1
5.06,13.76,12.78,55.7,82.25,0
2.32,10.16,13.21,50.72,72.76,1
3.41,13.82,15.39,55.36,70.42,1
3.4,12.25,14.34,51.15,73.77,1
5.63,13.89,16.53,50.7,72.5,1
9.38,6.37,15.22,42.19,84.68,1
6.6,12.14,10.7,52.25,76.68,0
5.3,10.43,12.93,53.58,88.58,1
2.82,12.25,13.15,58.38,77.24,1
2.29,11.16,14.1,55.9,76.02,1
2.83,13.36,12.18,58.92,84.74,1
4.71,13.71,15.8,61.04,86.13,1
3.23,11.94,15.74,56.97,79.9,1
4.87,12.63,8.81,113.08,85.74,0
0.81,11.63,15.6,64.8,87.05,1
2.68,8.94,18.37,60.46,45.55,0
3.96,5.48,12.53,74.6,70.33,1
3.83,11.05,14.36,65.92,107.33,1
4.11,11.8,14.12,72.67,81.65,1
5.56,10.35,14.97,55.66,89.32,1
7.35,12.29,15.52,72.9,70.32,0
5.26,10.67,15.83,67.95,84.96,1
4.54,6.06,15.82,68.96,89.61,1
4.71,13.25,18.58,55.01,89.56,1
6.06,16.22,9.31,55.34,87.12,0
2.48,10.43,15.57,64.94,80.51,1
5.13,12.37,14.32,56.91,87.06,1
3.65,12.71,15.43,72.81,88.23,0
4.9,11.49,15.35,73.73,76.33,1
0.82,9.75,12.6,74.69,76.32,1
0.67,7.09,14.47,67.51,59.49,0
7.46,12.42,11.78,51.17,61.65,0
2.42,13.1,13.24,71.35,87.45,1
6.83,12.13,14.38,50.15,72.67,0
4.38,12.17,14.3,62.85,77.26,1
3.42,12.43,18.14,58.77,79.63,1
4.22,10.78,12.79,72.71,76.46,0
4.26,11.25,14.14,71.77,73.01,1
1.18,13.31,12.24,52.79,64.33,1
6.54,12.39,14.38,52.93,75.08,1
4.47,11.79,15.42,59.13,73.47,1
4.47,11.25,13.43,70.99,73.16,1
4.95,7.21,17.9,68.81,85.48,1
8.82,8.23,12.11,58.82,100.62,1
2.23,11.35,15.58,52.09,78.4,1
